"ObjNAME","ObjTYPE","ObjREFERENCE"
"=1140867314/252637","SCFITT","/=1140867314/252603/B01","SCBRAN"
"=1140867314/252645","SCFITT","/=1140867314/252647/B01","SCBRAN"
"=1140875506/104862","SCFITT","/=1140867314/252429/B01","SCBRAN"
"=1140867314/182675","SCFITT","/=1140875506/33958/B02","SCBRAN"
"=1140867314/182503","SCFITT","/=1140867314/182496/B02","SCBRAN"
"=1140867314/182507","SCFITT","/=1140867314/182496/B02","SCBRAN"
"=1140867314/182621","SCFITT","=1140867314/255397","SCBRAN"
"=1140867314/182585","SCFITT","/=1140867314/182578/B02","SCBRAN"
"=1140867314/182589","SCFITT","/=1140867314/182578/B02","SCBRAN"
"=1140867314/182744","SCFITT","/=1140867314/182737/B01","SCBRAN"
"=1140883698/28292","SCFITT","/=1140883698/28285/B01","SCBRAN"
"=1140883698/28330","SCFITT","/=1140883698/28256/B03","SCBRAN"
"=1140891890/19887","SCFITT","/=1140891890/19882/B01","SCBRAN"
"=1140883698/51429","SCFITT","/=1140883698/51422/B01","SCBRAN"
"=1140875506/39768","SCFITT","/=1140883698/28311/B02","SCBRAN"
"=1140875506/39776","SCFITT","/=1140883698/28311/B02","SCBRAN"
"=1140875506/40428","SCFITT","/=1140891890/19980/B01","SCBRAN"
"=1140875506/40227","SCFITT","/=1140875506/40131/B01","SCBRAN"
"=1140875506/40127","SCFITT","=1140875506/40119","SCBRAN"
"=1140875506/99292","SCFITT","/=1140883698/28430/B02","SCBRAN"
"=1140883698/26873","SCFITT","/=1140883698/26866/B03","SCBRAN"
"=1140875506/39805","SCFITT","/=1140875506/39784/B02","SCBRAN"
"=1140875506/40083","SCFITT","/=1140875506/40033/B01","SCBRAN"
"=1140875506/40470","SCFITT","/=1140875506/40463/B01","SCBRAN"
"=1140875506/40233","SCFITT","/=1140875506/40164/B01","SCBRAN"
"=1140883698/51167","SCFITT","/=1140875506/40463/B02","SCBRAN"
"=1140867314/254996","SCFITT","/=1140875506/99650/B01","SCBRAN"
"=1140867314/254984","SCFITT","/=1140891890/19243/B01","SCBRAN"
"=1140867314/254988","SCFITT","=1140867314/254992","SCBRAN"
"=1140867314/255000","SCFITT","/=1140891890/19335/B01","SCBRAN"
"=1140867314/255004","SCFITT","=1140900082/31442","SCBRAN"
"=1140867314/255052","SCFITT","/=1140891890/19301/B01","SCBRAN"
"=1140867314/255028","SCFITT","/=1140891890/19243/B03","SCBRAN"
"=1140867314/255075","SCFITT","/=1140867314/255060/B01","SCBRAN"
"=1140867314/255083","SCFITT","/=1140900082/31456/B01","SCBRAN"
"=1140867314/255095","SCFITT","/=1140883698/51233/B01","SCBRAN"
"=1140867314/255099","SCFITT","/=1140891890/19361/B01","SCBRAN"
"=1140867314/255105","SCFITT","/=1140891890/19348/B01","SCBRAN"
"=1140867314/255038","SCFITT","/=1140867314/189871/B01","SCBRAN"
"=1140867314/255140","SCFITT","/=1140867314/255117/B02","SCBRAN"
"=1140867314/255160","SCFITT","/=1140867314/255117/B04","SCBRAN"
"=1140900082/12527","SCFITT","/=1140867314/182890/B01","SCBRAN"
"=1140900082/31428","SCFITT","/=1140867314/189884/B01","SCBRAN"
"=1140900082/12576","SCFITT","/=1140900082/12569/B01","SCBRAN"
"=1140900082/12609","SCFITT","/=1140900082/12592/B02","SCBRAN"
"=1140900082/31420","SCFITT","=1140900082/31424","SCBRAN"
"=1140900082/12588","SCFITT","/=1140900082/12569/B01","SCBRAN"
"=1140867314/255064","SCFITT","/=1140883698/51212/B01","SCBRAN"
"=1140867314/255121","SCFITT","/=1140867314/255117/B02","SCBRAN"
"=1140867314/255150","SCFITT","/=1140867314/255117/B03","SCBRAN"
"=1140891890/17819","SCFITT","/=1140867314/177090/B01","SCBRAN"
"=1140867314/177025","SCFITT","/=1140867314/177020/B01","SCBRAN"
"=1140867314/177056","SCFITT","/=1140867314/177051/B01","SCBRAN"
"=1140875506/40643","SCFITT","/=1140875506/40582/B01","SCBRAN"
"=1140875506/40651","SCFITT","/=1140875506/40596/B01","SCBRAN"
"=1140875506/40659","SCFITT","/=1140875506/40608/B01","SCBRAN"
"=1140875506/40682","SCFITT","/=1140875506/40675/B01","SCBRAN"
"=1140875506/40667","SCFITT","/=1140875506/40624/B01","SCBRAN"
"=1140883698/58823","SCFITT","/=1140883698/35098/B03","SCBRAN"
"=1140883698/75584","SCFITT","/=1140875506/40755/B02","SCBRAN"
"=1140883698/75592","SCFITT","/=1140875506/40762/B02","SCBRAN"
"=1140867314/176291","SCFITT","/=1140867314/176284/B01","SCBRAN"
"=1140883698/28646","SCFITT","/=1140883698/28653/B01","SCBRAN"
"=1140875506/102387","SCFITT","/=1140875506/102381/B02","SCBRAN"
"=1140875506/102576","SCFITT","/=1140875506/102572/B03","SCBRAN"
"=1140875506/102578","SCFITT","/=1140875506/102572/B02","SCBRAN"
"=1140883698/44592","SCFITT","/=1140908274/7126/B01","SCBRAN"
"=1140867314/195392","SCFITT","/=1140908274/6635/B02","SCBRAN"
"=1140908274/6651","SCFITT","/=1140908274/6635/B01","SCBRAN"
"=1140883698/44648","SCFITT","/=1140908274/6635/B03","SCBRAN"
"=1140867314/256674","SCFITT","/=1140908274/6600/B01","SCBRAN"
"=1140867314/195412","SCFITT","/=1140908274/6643/B02","SCBRAN"
"=1140908274/6685","SCFITT","/=1140908274/5945/B01","SCBRAN"
"=1140908274/6693","SCFITT","/=1140908274/6940/B01","SCBRAN"
"=1140867314/250146","SCFITT","/=1140908274/6823/B01","SCBRAN"
"=1140867314/256644","SCFITT","/=1140908274/7007/B01","SCBRAN"
"=1140908274/6705","SCFITT","/=1140908274/6734/B01","SCBRAN"
"=1140908274/6707","SCFITT","/=1140908274/6890/B01","SCBRAN"
"=1140867314/250196","SCFITT","/=1140867314/195471/B01","SCBRAN"
"=1140867314/250184","SCFITT","/=1140908274/7019/B01","SCBRAN"
"=1140908274/6709","SCFITT","/=1140867314/249142/B01","SCBRAN"
"=1140908274/6713","SCFITT","/=1140908274/6915/B01","SCBRAN"
"=1140908274/6715","SCFITT","/=1140908274/6608/B01","SCBRAN"
"=1140908274/6717","SCFITT","/=1140908274/6865/B01","SCBRAN"
"=1140908274/6719","SCFITT","/=1140908274/6576/B01","SCBRAN"
"=1140908274/6723","SCFITT","/=1140908274/7031/B03","SCBRAN"
"=1140867314/250208","SCFITT","/=1140908274/6814/B01","SCBRAN"
"=1140867314/250133","SCFITT","/=1140908274/6734/B03","SCBRAN"
"=1140908274/6740","SCFITT","/=1140908274/7130/B01","SCBRAN"
"=1140908274/6742","SCFITT","/=1140908274/6734/B04","SCBRAN"
"=1140908274/6744","SCFITT","/=1140908274/6734/B02","SCBRAN"
"=1140908274/6757","SCFITT","/=1140908274/7142/B01","SCBRAN"
"=1140908274/6773","SCFITT","/=1140908274/6921/B01","SCBRAN"
"=1140867314/250152","SCFITT","/=1140908274/6833/B01","SCBRAN"
"=1140867314/256650","SCFITT","/=1140908274/7001/B01","SCBRAN"
"=1140908274/6777","SCFITT","/=1140908274/6871/B01","SCBRAN"
"=1140867314/250190","SCFITT","/=1140908274/6954/B01","SCBRAN"
"=1140867314/250178","SCFITT","/=1140908274/7013/B01","SCBRAN"
"=1140867314/250158","SCFITT","/=1140908274/6968/B01","SCBRAN"
"=1140908274/6781","SCFITT","/=1140908274/6896/B01","SCBRAN"
"=1140908274/6785","SCFITT","/=1140908274/6618/B01","SCBRAN"
"=1140908274/6787","SCFITT","/=1140908274/6846/B01","SCBRAN"
"=1140908274/6789","SCFITT","/=1140908274/6946/B01","SCBRAN"
"=1140908274/6793","SCFITT","/=1140908274/6752/B04","SCBRAN"
"=1140867314/250202","SCFITT","/=1140908274/6628/B01","SCBRAN"
"=1140908274/6797","SCFITT","/=1140908274/6806/B01","SCBRAN"
"=1140891890/48277","SCFITT","/=1140908274/7037/B01","SCBRAN"
"=1140891890/48281","SCFITT","/=1140908274/6989/B01","SCBRAN"
"=1140867314/195420","SCFITT","/=1140908274/6806/B02","SCBRAN"
"=1140875506/59259","SCFITT","/=1140908274/7043/B02","SCBRAN"
"=1140891890/48267","SCFITT","/=1140908274/6995/B01","SCBRAN"
"=1140900082/20537","SCFITT","/=1140908274/7037/B01","SCBRAN"
"=1140891890/48265","SCFITT","/=1140908274/7043/B01","SCBRAN"
"=1140867314/195402","SCFITT","/=1140908274/7122/B02","SCBRAN"
"=1140867314/256638","SCFITT","/=1140908274/7049/B01","SCBRAN"
"=1140908274/6595","SCFITT","/=1140908274/7118/B01","SCBRAN"
"=1140875506/51058","SCFITT","/=1140908274/7606/B03","SCBRAN"
"=1140875506/51064","SCFITT","/=1140908274/7606/B03","SCBRAN"
"=1140883698/72620","SCFITT","/=1140908274/7606/B02","SCBRAN"
"=1140908274/7616","SCFITT","/=1140908274/7801/B01","SCBRAN"
"=1140908274/7620","SCFITT","/=1140908274/7748/B01","SCBRAN"
"=1140875506/59144","SCFITT","/=1140908274/7606/B05","SCBRAN"
"=1140883698/72640","SCFITT","/=1140908274/7700/B02","SCBRAN"
"=1140867314/256821","SCFITT","/=1140908274/7726/B02","SCBRAN"
"=1140875506/51198","SCFITT","/=1140908274/7734/B03","SCBRAN"
"=1140875506/51157","SCFITT","/=1140908274/7734/B01","SCBRAN"
"=1140891890/29170","SCFITT","/=1140891890/29128/B01","SCBRAN"
"=1140867314/256744","SCFITT","/=1140908274/7768/B04","SCBRAN"
"=1140875506/50994","SCFITT","/=1140908274/7768/B03","SCBRAN"
"=1140875506/50988","SCFITT","/=1140908274/7768/B01","SCBRAN"
"=1140867314/256786","SCFITT","/=1140908274/7760/B01","SCBRAN"
"=1140867314/201193","SCFITT","/=1140867314/201132/B01","SCBRAN"
"=1140908274/7822","SCFITT","/=1140875506/51115/B01","SCBRAN"
"=1140867314/256773","SCFITT","/=1140908274/7849/B04","SCBRAN"
"=1140875506/50921","SCFITT","/=1140908274/7849/B02","SCBRAN"
"=1140875506/50948","SCFITT","/=1140908274/7849/B03","SCBRAN"
"=1140908274/7855","SCFITT","/=1140908274/7768/B02","SCBRAN"
"=1140908274/7832","SCFITT","/=1140908274/7801/B01","SCBRAN"
"=1140908274/7834","SCFITT","/=1140908274/7694/B01","SCBRAN"
"=1140908274/7838","SCFITT","/=1140908274/7726/B01","SCBRAN"
"=1140908274/7840","SCFITT","/=1140908274/7741/B01","SCBRAN"
"=1140875506/51018","SCFITT","/=1140875506/51002/B02","SCBRAN"
"=1140908274/7674","SCFITT","/=1140908274/7700/B01","SCBRAN"
"=1140908274/7678","SCFITT","/=1140908274/7694/B01","SCBRAN"
"=1140875506/51238","SCFITT","/=1140875506/51115/B03","SCBRAN"
"=1140908274/7680","SCFITT","/=1140875506/51115/B04","SCBRAN"
"=1140908274/7682","SCFITT","/=1140875506/51115/B05","SCBRAN"
"=1140875506/51204","SCFITT","/=1140875506/51224/B01","SCBRAN"
"=1140908274/7787","SCFITT","/=1140908274/7774/B01","SCBRAN"
"=1140875506/52627","SCFITT","/=1140875506/51171/B02","SCBRAN"
"=1140891890/28520","SCFITT","/=1140891890/28505/B01","SCBRAN"
"=1140891890/28395","SCFITT","/=1140891890/26692/B03","SCBRAN"
"=1140891890/28526","SCFITT","/=1140891890/28505/B01","SCBRAN"
"=1140891890/26711","SCFITT","/=1140891890/26705/B02","SCBRAN"
"=1140891890/26713","SCFITT","/=1140891890/26705/B03","SCBRAN"
"=1140891890/26783","SCFITT","/=1140891890/27346/B01","SCBRAN"
"=1140891890/28461","SCFITT","/=1140891890/28477/B01","SCBRAN"
"=1140891890/26802","SCFITT","/=1140891890/26796/B02","SCBRAN"
"=1140891890/28365","SCFITT","/=1140891890/26796/B03","SCBRAN"
"=1140891890/28469","SCFITT","/=1140891890/28477/B01","SCBRAN"
"=1140891890/28497","SCFITT","/=1140891890/28482/B01","SCBRAN"
"=1140891890/26815","SCFITT","/=1140891890/26809/B02","SCBRAN"
"=1140891890/28381","SCFITT","/=1140891890/26809/B03","SCBRAN"
"=1140891890/28501","SCFITT","/=1140891890/28482/B01","SCBRAN"
"=1140891890/28545","SCFITT","/=1140891890/28530/B01","SCBRAN"
"=1140891890/26828","SCFITT","/=1140891890/26822/B02","SCBRAN"
"=1140891890/28407","SCFITT","/=1140891890/26822/B03","SCBRAN"
"=1140891890/28551","SCFITT","/=1140891890/28530/B01","SCBRAN"
"=1140891890/28570","SCFITT","/=1140891890/28555/B01","SCBRAN"
"=1140891890/26841","SCFITT","/=1140891890/26835/B02","SCBRAN"
"=1140891890/28447","SCFITT","/=1140891890/26835/B03","SCBRAN"
"=1140891890/28574","SCFITT","/=1140891890/28555/B01","SCBRAN"
"=1140891890/26900","SCFITT","/=1140891890/27438/B01","SCBRAN"
"=1140891890/26936","SCFITT","/=1140891890/26930/B07","SCBRAN"
"=1140891890/26938","SCFITT","/=1140891890/26930/B05","SCBRAN"
"=1140891890/27408","SCFITT","/=1140891890/26930/B04","SCBRAN"
"=1140891890/27410","SCFITT","/=1140891890/26930/B03","SCBRAN"
"=1140891890/27412","SCFITT","/=1140891890/26930/B06","SCBRAN"
"=1140891890/27414","SCFITT","/=1140891890/26930/B02","SCBRAN"
"=1140891890/28387","SCFITT","/=1140891890/27060/B01","SCBRAN"
"=1140891890/27350","SCFITT","/=1140891890/26762/B01","SCBRAN"
"=1140867314/196489","SCFITT","/=1140867314/196630/B05","SCBRAN"
"=1140867314/196491","SCFITT","=1140875506/110254","SCBRAN"
"=1140867314/196548","SCFITT","/=1140867314/196545/B02","SCBRAN"
"=1140867314/196552","SCFITT","/=1140867314/196545/B02","SCBRAN"
"=1140867314/196582","SCFITT","/=1140867314/196568/B01","SCBRAN"
"=1140867314/196588","SCFITT","/=1140867314/196568/B01","SCBRAN"
"=1140883698/40064","SCFITT","/=1140867314/196584/B02","SCBRAN"
"=1140867314/250228","SCFITT","/=1140867314/196590/B03","SCBRAN"
"=1140867314/196596","SCFITT","/=1140867314/196590/B02","SCBRAN"
"=1140883698/76987","SCFITT","/=1140883698/76974/B01","SCBRAN"
"=1140883698/76888","SCFITT","/=1140891890/50278/B01","SCBRAN"
"=1140883698/76892","SCFITT","/=1140891890/50288/B01","SCBRAN"
"=1140875506/87315","SCFITT","/=1140867314/196500/B01","SCBRAN"
"=1140867314/196612","SCFITT","/=1140867314/196532/B01","SCBRAN"
"=1140883698/40117","SCFITT","/=1140867314/196500/B01","SCBRAN"
"=1140867314/196634","SCFITT","/=1140867314/196630/B05","SCBRAN"
"=1140867314/207392","SCFITT","/=1140867314/196630/B06","SCBRAN"
"=1140867314/207422","SCFITT","/=1140867314/196630/B08","SCBRAN"
"=1140867314/207402","SCFITT","/=1140867314/196630/B07","SCBRAN"
"=1140875506/67740","SCFITT","/=1140908274/5903/B01","SCBRAN"
"=1140867314/196640","SCFITT","/=1140867314/196630/B04","SCBRAN"
"=1140867314/196644","SCFITT","/=1140867314/196630/B04","SCBRAN"
"=1140867314/207434","SCFITT","/=1140867314/196630/B10","SCBRAN"
"=1140867314/207444","SCFITT","/=1140867314/196630/B09","SCBRAN"
"=1140867314/207482","SCFITT","/=1140867314/196630/B11","SCBRAN"
"=1140867314/207461","SCFITT","/=1140867314/207448/B01","SCBRAN"
"=1140875506/67734","SCFITT","/=1140867314/196630/B02","SCBRAN"
"=1140867314/248280","SCFITT","/=1140867314/197093/B01","SCBRAN"
"=1140867314/196786","SCFITT","=1140875506/67700","SCBRAN"
"=1140875506/108271","SCFITT","/=1140867314/196630/B03","SCBRAN"
"=1140867314/196788","SCFITT","/=1140867314/207717/B01","SCBRAN"
"=1140867314/196790","SCFITT","/=1140867314/196807/B01","SCBRAN"
"=1140867314/196792","SCFITT","/=1140867314/196812/B01","SCBRAN"
"=1140867314/196794","SCFITT","/=1140875506/87290/B02","SCBRAN"
"=1140867314/207561","SCFITT","/=1140867314/207525/B01","SCBRAN"
"=1140875506/87305","SCFITT","/=1140867314/197098/B01","SCBRAN"
"=1140867314/207410","SCFITT","/ASBJ-ILINE-0334-0001/B09","SCBRAN"
"=1140867314/196942","SCFITT","/ASBJ-ILINE-0334-0001/B03","SCBRAN"
"=1140867314/196940","SCFITT","/ASBJ-ILINE-0334-0001/B02","SCBRAN"
"=1140867314/197002","SCFITT","/=1140867314/197026/B01","SCBRAN"
"=1140900082/29452","SCFITT","/=1140867314/197098/B02","SCBRAN"
"=1140875506/67688","SCFITT","=1140875506/108255","SCBRAN"
"=1140875506/67682","SCFITT","/=1140875506/67660/B01","SCBRAN"
"=1140867314/207498","SCFITT","/=1140867314/206196/B01","SCBRAN"
"=1140867314/207492","SCFITT","/=1140867314/197011/B01","SCBRAN"
"=1140875506/108259","SCFITT","/=1140867314/196545/B01","SCBRAN"
"=1140875506/99709","SCFITT","/=1140900082/31399/B01","SCBRAN"
"=1140875506/99719","SCFITT","/=1140867314/197016/B01","SCBRAN"
"=1140867314/197045","SCFITT","/=1140867314/197083/B01","SCBRAN"
"=1140883698/45239","SCFITT","/=1140867314/197041/B02","SCBRAN"
"=1140883698/45233","SCFITT","/=1140883698/45218/B01","SCBRAN"
"=1140875506/69157","SCFITT","/=1140867314/197088/B01","SCBRAN"
"=1140875506/69145","SCFITT","=1140875506/108279","SCBRAN"
"=1140875506/69151","SCFITT","=1140875506/108267","SCBRAN"
"=1140875506/69176","SCFITT","/=1140875506/69135/B02","SCBRAN"
"=1140875506/87379","SCFITT","/=1140875506/87411/B01","SCBRAN"
"=1140875506/87390","SCFITT","/=1140875506/87383/B02","SCBRAN"
"=1140891890/50433","SCFITT","/=1140875506/87383/B03","SCBRAN"
"=1140867314/196676","SCFITT","/=1140867314/196590/B01","SCBRAN"
"=1140875506/87399","SCFITT","/=1140875506/87411/B01","SCBRAN"
"=1140875506/87408","SCFITT","/=1140875506/87375/B01","SCBRAN"
"=1140875506/87536","SCFITT","/=1140875506/87530/B02","SCBRAN"
"=1140875506/87556","SCFITT","/=1140875506/87550/B02","SCBRAN"
"=1140875506/87570","SCFITT","/=1140875506/87530/B01","SCBRAN"
"=1140875506/87715","SCFITT","/=1140875506/87745/B01","SCBRAN"
"=1140875506/87726","SCFITT","/=1140875506/87719/B02","SCBRAN"
"=1140891890/50446","SCFITT","/=1140875506/87719/B03","SCBRAN"
"=1140875506/87735","SCFITT","/=1140875506/87745/B01","SCBRAN"
"=1140875506/87743","SCFITT","/=1140875506/87711/B01","SCBRAN"
"=1140875506/87778","SCFITT","/=1140875506/87772/B02","SCBRAN"
"=1140875506/87794","SCFITT","/=1140875506/87788/B02","SCBRAN"
"=1140875506/87808","SCFITT","/=1140875506/87772/B01","SCBRAN"
"=1140875506/98232","SCFITT","/=1140875506/98250/B01","SCBRAN"
"=1140867314/248302","SCFITT","/=1140875506/98250/B01","SCBRAN"
"=1140867314/248324","SCFITT","/=1140875506/98238/B02","SCBRAN"
"=1140867314/248334","SCFITT","/=1140875506/98238/B03","SCBRAN"
"=1140867314/248308","SCFITT","/=1140875506/98257/B01","SCBRAN"
"=1140875506/98287","SCFITT","/=1140875506/98275/B01","SCBRAN"
"=1140875506/98289","SCFITT","/=1140875506/98275/B02","SCBRAN"
"=1140875506/98293","SCFITT","/=1140875506/98313/B01","SCBRAN"
"=1140883698/77041","SCFITT","/=1140883698/77030/B01","SCBRAN"
"=1140883698/76937","SCFITT","/=1140883698/76928/B01","SCBRAN"
"=1140883698/76920","SCFITT","/=1140891890/50288/B02","SCBRAN"
"=1140883698/76970","SCFITT","/=1140883698/76957/B01","SCBRAN"
"=1140883698/77026","SCFITT","/=1140883698/77015/B01","SCBRAN"
"=1140867314/197525","SCFITT","/=1140867314/197613/B01","SCBRAN"
"=1140867314/213572","SCFITT","/=1140867314/197521/B02","SCBRAN"
"=1140867314/197545","SCFITT","/=1140867314/197537/B02","SCBRAN"
"=1140867314/206944","SCFITT","/=1140867314/206937/B01","SCBRAN"
"=1140867314/197571","SCFITT","/=1140867314/197726/B01","SCBRAN"
"=1140867314/197582","SCFITT","/=1140867314/197576/B02","SCBRAN"
"=1140875506/110084","SCFITT","=1140875506/110088","SCBRAN"
"=1140867314/197642","SCFITT","/=1140867314/197638/B02","SCBRAN"
"=1140875506/101304","SCFITT","/=1140875506/101297/B01","SCBRAN"
"=1140875506/101254","SCFITT","/=1140867314/197521/B04","SCBRAN"
"=1140867314/197703","SCFITT","/=1140867314/197715/B01","SCBRAN"
"=1140867314/202817","SCFITT","/=1140867314/206904/B01","SCBRAN"
"=1140875506/110007","SCFITT","/=1140875506/101297/B02","SCBRAN"
"=1140875506/108889","SCFITT","/=1140875506/109475/B01","SCBRAN"
"=1140875506/108908","SCFITT","/=1140875506/109135/B01","SCBRAN"
"=1140875506/108910","SCFITT","/=1140875506/109145/B01","SCBRAN"
"=1140875506/108920","SCFITT","/=1140875506/109427/B01","SCBRAN"
"=1140875506/108922","SCFITT","/=1140875506/109471/B01","SCBRAN"
"=1140875506/108927","SCFITT","/=1140875506/109302/B01","SCBRAN"
"=1140875506/108934","SCFITT","/=1140875506/108923/B01","SCBRAN"
"=1140875506/108941","SCFITT","/=1140875506/108923/B02","SCBRAN"
"=1140875506/108943","SCFITT","/=1140875506/108923/B04","SCBRAN"
"=1140875506/108952","SCFITT","/=1140875506/108923/B05","SCBRAN"
"=1140875506/108962","SCFITT","/=1140875506/109292/B01","SCBRAN"
"=1140875506/108969","SCFITT","/=1140875506/108957/B02","SCBRAN"
"=1140875506/108969","SCFITT","/=1140875506/108957/B02","SCBRAN"
"=1140875506/108976","SCFITT","Unconnected"
"=1140875506/108978","SCFITT","/=1140875506/108957/B04","SCBRAN"
"=1140875506/108987","SCFITT","/=1140875506/108957/B05","SCBRAN"
"=1140875506/108996","SCFITT","/=1140875506/109312/B02","SCBRAN"
"=1140875506/109003","SCFITT","/=1140875506/108992/B01","SCBRAN"
"=1140875506/109010","SCFITT","/=1140875506/108992/B02","SCBRAN"
"=1140875506/109012","SCFITT","/=1140875506/108992/B04","SCBRAN"
"=1140875506/109021","SCFITT","/=1140875506/108992/B05","SCBRAN"
"=1140875506/109036","SCFITT","/=1140875506/109026/B01","SCBRAN"
"=1140875506/109043","SCFITT","/=1140875506/109026/B02","SCBRAN"
"=1140875506/109045","SCFITT","/=1140875506/109026/B04","SCBRAN"
"=1140875506/109054","SCFITT","/=1140875506/109026/B05","SCBRAN"
"=1140875506/109072","SCFITT","/=1140875506/109540/B01","SCBRAN"
"=1140875506/109079","SCFITT","/=1140875506/109068/B01","SCBRAN"
"=1140875506/109086","SCFITT","/=1140875506/109068/B02","SCBRAN"
"=1140875506/109088","SCFITT","/=1140875506/109068/B04","SCBRAN"
"=1140875506/109097","SCFITT","/=1140875506/109068/B05","SCBRAN"
"=1140875506/109112","SCFITT","/=1140875506/109102/B01","SCBRAN"
"=1140875506/109119","SCFITT","/=1140875506/109102/B02","SCBRAN"
"=1140875506/109121","SCFITT","/=1140875506/109102/B04","SCBRAN"
"=1140875506/109130","SCFITT","/=1140875506/109102/B05","SCBRAN"
"=1140875506/109156","SCFITT","/=1140875506/109436/B02","SCBRAN"
"=1140875506/109162","SCFITT","/=1140875506/109489/B01","SCBRAN"
"=1140875506/109164","SCFITT","/=1140875506/109149/B02","SCBRAN"
"=1140875506/109174","SCFITT","/=1140875506/109395/B01","SCBRAN"
"=1140875506/109176","SCFITT","/=1140875506/109227/B05","SCBRAN"
"=1140875506/109178","SCFITT","/=1140875506/109352/B01","SCBRAN"
"=1140875506/109180","SCFITT","/=1140875506/108923/B05","SCBRAN"
"=1140875506/109182","SCFITT","/=1140875506/108957/B05","SCBRAN"
"=1140875506/109184","SCFITT","/=1140875506/108992/B05","SCBRAN"
"=1140875506/109186","SCFITT","/=1140875506/109026/B05","SCBRAN"
"=1140875506/109188","SCFITT","/=1140875506/109102/B05","SCBRAN"
"=1140875506/109190","SCFITT","/=1140875506/109521/B01","SCBRAN"
"=1140875506/109192","SCFITT","/=1140875506/109068/B05","SCBRAN"
"=1140875506/109215","SCFITT","/=1140875506/109219/B02","SCBRAN"
"=1140875506/109217","SCFITT","/=1140875506/109545/B02","SCBRAN"
