Column1,ObjNAME,ObjTYPE,Path,ObjREFERENCE,ObjREFERENCEtype,,
1216,/ASBHA-T-3903,SCEQUI,/ASBHA-T-3903/N2,"/ASBH-0.5""-CI-392037-IT1/B01",SCBRAN,,"/ASBH-1.5""-AA-392154-AH1/B01"
1218,/ASBHA-T-3903,SCEQUI,/ASBHA-T-3903/N2,"/ASBH-1""-CI-392033-IT1/B04",SCBRAN,,"/ASBH-1.5""-AA-392202-AH1/B01"
1220,/ASBHA-T-3903,SCEQUI,/ASBHA-T-3903/N2,"/ASBH-1""-CI-392033-IT1/B05",SCBRAN,,"/ASBH-1.5""-AA-392202-AH1/B02"
1224,/ASBHA-T-3903,SCEQUI,/ASBHA-T-3903/N2,"/ASBH-0.5""-CI-392121-IT1/B01",SCBRAN,,"/ASBH-1.5""-AA-392202-AH1/B04"
1225,/ASBHA-T-3902,SCEQUI,/ASBHA-T-3902/N1,"/ASBH-2""-CB-390002-AS1/B01",SCBRAN,,"/ASBH-1.5""-AA-392202-AH1/B05"
1226,/ASBHA-T-3902,SCEQUI,/ASBHA-T-3902/N5,"/ASBH-3""-CI-390097-AS1/B01",SCBRAN,,"/ASBH-1.5""-AA-392202-AH1/B06"
1227,/ASBHA-T-3902,SCEQUI,/ASBHA-T-3902/N4,"/ASBH-1""-CI-392253-IT1/B01",SCBRAN,,/ASBHA-P-3948
1228,/ASBHA-T-3902,SCEQUI,/ASBHA-T-3902/N2,"/ASBH-1""-CI-392018-IT1/B07",SCBRAN,,"/ASBH-0.5""-CY-392130-AT1/B01"
1229,/ASBHA-T-3902,SCEQUI,/ASBHA-T-3902/N4,"/ASBH-0.75""-CI-392024-IT1/B01",SCBRAN,,"/ASBH-0.5""-CY-392130-AT1/B02"
1231,/ASBHA-T-3902,SCEQUI,/ASBHA-T-3902/N4,"/ASBH-1""-CI-392122-IT1/B01",SCBRAN,,"/ASBH-0.5""-CY-392130-AT1/B04"
1232,/ASBHA-EP-3817,SCEQUI,/ASBHA-EP-3817/N4,"/ASBH-2""-GPS-381706-ED1/B01",SCBRAN,,"/ASBH-0.5""-CY-392130-AT1/B06"
1233,/ASBHA-EP-3817,SCEQUI,/ASBHA-EP-3817/N6,"/ASBH-3""-GPS-381702-ED1-P/B01",SCBRAN,,"/ASBH-0.5""-CY-392130-AT1/B07"
1234,/ASBHA-EP-3817,SCEQUI,/ASBHA-EP-3817/N2,"/ASBH-6""-GPS-381704-ED3-P/B01",SCBRAN,,"/ASBH-0.5""-CY-392130-AT1/B08"
1235,/ASBHA-EP-3817,SCEQUI,/ASBHA-EP-3817/N3,"/ASBH-2""-GPS-381701-ED1-P/B01",SCBRAN,,"/ASBH-0.5""-CY-392221-AT1/B01"
1236,/ASBHA-EP-3817,SCEQUI,/ASBHA-EP-3817/N6,"/ASBH-2""-GPS-384024-ED1/B01",SCBRAN,,"/ASBH-0.5""-CY-392221-AT1/B02"
1240,/ASBHA-EP-3817,SCEQUI,/ASBHA-EP-3817/N3,"/ASBH-2""-GPS-381703-ED1-P/B01",SCBRAN,,"/ASBH-0.5""-CY-392221-AT1/B03"
1242,/ASBHA-T-3905,SCEQUI,/ASBHA-T-3905/N1,"/ASBH-2""-CI-390005-AS1/B01",SCBRAN,,"/ASBH-0.5""-CY-392221-AT1/B04"
1243,/ASBHA-T-3905,SCEQUI,/ASBHA-T-3905/N5,"/ASBH-3""-CI-390030-AS1/B01",SCBRAN,,"/ASBH-0.5""-CY-392221-AT1/B05"
1244,/ASBHA-T-3905,SCEQUI,/ASBHA-T-3905/N4,"/ASBH-0.5""-CI-392058-IT1/B01",SCBRAN,,"/ASBH-0.5""-CY-392222-AT1/B01"
1245,/ASBHA-T-3905,SCEQUI,/ASBHA-T-3905/N2,"/ASBH-1""-CI-392059-IT1/B01",SCBRAN,,"/ASBH-0.5""-CY-392223-AT1/B01"
1246,/ASBHA-T-3905,SCEQUI,/ASBHA-T-3905/N2,"/ASBH-0.5""-CI-392062-IT1/B01",SCBRAN,,"/ASBH-0.5""-CY-392239-AT1/B01"
1248,/ASBHA-T-3905,SCEQUI,/ASBHA-T-3905/N2,"/ASBH-0.5""-CI-392064-IT1/B01",SCBRAN,,"/ASBH-1""-CY-392219-AT1/B01"
1249,/ASBHA-T-3905,SCEQUI,/ASBHA-T-3905/N4,"/ASBH-0.5""-CI-392066-IT1/B02",SCBRAN,,"/ASBH-1""-CY-392219-AT1/B02"
1250,/ASBHA-T-3905,SCEQUI,/ASBHA-T-3905/N4,"/ASBH-0.5""-CI-392066-IT1/B01",SCBRAN,,"/ASBH-1""-CY-392219-AT1/B03"
1252,/ASBHA-T-3905,SCEQUI,/ASBHA-T-3905/N4,"/ASBH-0.5""-CI-392065-IT1/B01",SCBRAN,,"/ASBH-1""-CY-392219-AT1/B04"
1253,/ASBHA-T-3905,SCEQUI,/ASBHA-T-3905/N2,"/ASBH-1""-CI-392059-IT1/B02",SCBRAN,,"/ASBH-1""-CY-392219-AT1/B05"
1254,/ASBHA-T-3905,SCEQUI,/ASBHA-T-3905/N2,"/ASBH-0.75""-CI-392063-IT1/B01",SCBRAN,,"/ASBH-1""-CY-392220-AT1/B01"
1255,/ASBHA-T-3905,SCEQUI,/ASBHA-T-3905/N2,"/ASBH-1""-CI-392060-IT1/B01",SCBRAN,,"/ASBH-1""-CY-392220-AT1/B03"
1256,/ASBHA-T-3905,SCEQUI,/ASBHA-T-3905/N2,"/ASBH-1""-CI-392060-IT1/B02",SCBRAN,,"/ASBH-1""-CY-392220-AT1/B04"
1258,/ASBHA-T-3905,SCEQUI,/ASBHA-T-3905/N2,"/ASBH-1""-CI-392060-IT1/B03",SCBRAN,,/ASBHA-P-3953
1260,/ASBHA-T-3905,SCEQUI,/ASBHA-T-3905/N2,"/ASBH-0.75""-CI-392057-IT1/B01",SCBRAN,,"/ASBH-1""-DO-392265-AM1/B01"
1261,/ASBHA-T-3905,SCEQUI,/ASBHA-T-3905/N2,"/ASBH-0.5""-CI-392064-IT1/B04",SCBRAN,,"/ASBH-3""-DO-392255-AS1/B02"
1263,/ASBHA-T-3905,SCEQUI,/ASBHA-T-3905/N2,"/ASBH-0.5""-CI-392064-IT1/B03",SCBRAN,,"/ASBH-4""-DO-392257-AT1/B01"
1265,/ASBHA-T-3905,SCEQUI,/ASBHA-T-3905/N2,"/ASBH-0.5""-CI-392064-IT1/B02",SCBRAN,,/ASBHA-P-3963
1269,/ASBHA-T-3905,SCEQUI,/ASBHA-T-3905/N4,"/ASBH-0.5""-CI-392067-IT1/B01",SCBRAN,,"/ASBH-1""-DO-392263-AM1/B01"
1270,/ASBHA-T-3905,SCEQUI,/ASBHA-T-3905/N4,"/ASBH-0.5""-CI-392067-IT1/B02",SCBRAN,,"/ASBH-2""-DO-392267-AT1/B01"
1272,/ASBHA-T-3913,SCEQUI,/ASBHA-T-3913/N2,"/ASBH-1.5""-CY-392240-AH1/B01",SCBRAN,,"/ASBH-3""-DO-392255-AS1/B02"
1273,/ASBHA-T-3913,SCEQUI,/ASBHA-T-3913/N2,"/ASBH-1.5""-CY-392241-AH1/B01",SCBRAN,,"/ASBH-3""-DO-392262-AT1/B01"
1274,/ASBHA-P-4002,SCEQUI,/ASBHA-P-4002/N2,"/ASBH-3""-DPS-400417-BX1/B01",SCBRAN,,/ASBHA-P-4001
1275,/ASBHA-P-4002,SCEQUI,/ASBHA-P-4002/N1,"/ASBH-6""-DPS-400403-BX1/B02",SCBRAN,,"/ASBH-2""-DPS-400410-BX1/B01"
1276,/ASBHA-P-4002,SCEQUI,/ASBHA-P-4002/N2,"/ASBH-3""-DPS-400417-BX1/B07",SCBRAN,,"/ASBH-2""-DPS-400411-BX1/B01"
1278,/ASBHA-P-4002,SCEQUI,/ASBHA-P-4002/N2,"/ASBH-3""-DPS-400417-BX1/B02",SCBRAN,,"/ASBH-2""-DPS-400413-AX1/B01"
1280,/ASBHA-P-4002,SCEQUI,/ASBHA-P-4002/N2,"/ASBH-3""-DPS-400417-BX1/B06",SCBRAN,,"/ASBH-3""-DPS-400408-BX1/B01"
1282,/ASBHA-P-4002,SCEQUI,/ASBHA-P-4002/N2,"/ASBH-3""-DPS-400417-BX1/B03",SCBRAN,,"/ASBH-3""-DPS-400408-BX1/B02"
1284,/ASBHA-P-4002,SCEQUI,/ASBHA-P-4002/N2,"/ASBH-2""-DPS-400410-BX1/B01",SCBRAN,,"/ASBH-3""-DPS-400408-BX1/B04"
1287,/ASBHA-P-4002,SCEQUI,/ASBHA-P-4002/N2,"/ASBH-3""-DPS-400408-BX1/B01",SCBRAN,,"/ASBH-3""-DPS-400408-BX1/B05"
1288,/ASBHA-P-4002,SCEQUI,/ASBHA-P-4002/N1,"/ASBH-6""-DPS-400403-BX1/B01",SCBRAN,,"/ASBH-3""-DPS-400408-BX1/B09"
1291,/ASBHA-P-4002,SCEQUI,/ASBHA-P-4002/N1,"/ASBH-6""-DPS-400407-BX1/B06",SCBRAN,,"/ASBH-3""-DPS-400408-BX1/B10"
1293,/ASBHA-P-4002,SCEQUI,/ASBHA-P-4002/N2,"/ASBH-2""-DPS-400413-AX1/B01",SCBRAN,,"/ASBH-3""-DPS-400417-BX1/B01"
1294,/ASBHA-P-4002,SCEQUI,/ASBHA-P-4002/N2,"/ASBH-3""-DPS-400408-BX1/B10",SCBRAN,,"/ASBH-3""-DPS-400417-BX1/B02"
1296,/ASBHA-P-4002,SCEQUI,/ASBHA-P-4002/N2,"/ASBH-3""-DPS-400408-BX1/B04",SCBRAN,,"/ASBH-3""-DPS-400417-BX1/B03"
1298,/ASBHA-P-4002,SCEQUI,/ASBHA-P-4002/N2,"/ASBH-3""-DPS-400408-BX1/B09",SCBRAN,,"/ASBH-3""-DPS-400417-BX1/B06"
1300,/ASBHA-P-4002,SCEQUI,/ASBHA-P-4002/N2,"/ASBH-3""-DPS-400408-BX1/B05",SCBRAN,,"/ASBH-3""-DPS-400417-BX1/B07"
1302,/ASBHA-P-4002,SCEQUI,/ASBHA-P-4002/N2,"/ASBH-2""-DPS-400411-BX1/B01",SCBRAN,,"/ASBH-6""-DPS-400403-BX1/B01"
1304,/ASBHA-P-4002,SCEQUI,/ASBHA-P-4002/N2,"/ASBH-3""-DPS-400408-BX1/B02",SCBRAN,,"/ASBH-6""-DPS-400403-BX1/B02"
1308,/ASBHA-T-3501,SCEQUI,=1073780026/14699,/ASBH-Unset-WI-355071-FD1/B01,SCBRAN,,"/ASBH-6""-DPS-400407-BX1/B06"
1309,/ASBHA-T-3501,SCEQUI,=1073763642/111937,"/ASBH-8""-WI-355058-FD1/B01",SCBRAN,,/ASBHA-P-4002
1310,/ASBHA-T-3501,SCEQUI,=1073763642/111943,"/ASBH-2""-WI-355062-FD1/B01",SCBRAN,,"/ASBH-2""-DPS-400410-BX1/B01"
1311,/ASBHA-T-3501,SCEQUI,=1073763642/111945,"/ASBH-2""-WI-355064-FD1/B01",SCBRAN,,"/ASBH-2""-DPS-400411-BX1/B01"
1312,/ASBHA-T-3501,SCEQUI,=1073763642/111947,"/ASBH-1""-WI-355066-FD1/B01",SCBRAN,,"/ASBH-2""-DPS-400413-AX1/B01"
1313,/ASBHA-T-3501,SCEQUI,=1073763642/111963,"/ASBH-3""-WI-355074-FD1/B01",SCBRAN,,"/ASBH-3""-DPS-400408-BX1/B01"
1314,/ASBHA-T-3501,SCEQUI,=1073763642/111971,"/ASBH-2""-WI-355079-FD1/B01",SCBRAN,,"/ASBH-3""-DPS-400408-BX1/B02"
1315,/ASBHA-T-3501,SCEQUI,=1073763642/111973,"/ASBH-2""-WI-355080-FD1/B01",SCBRAN,,"/ASBH-3""-DPS-400408-BX1/B04"
1316,/ASBHA-T-3501,SCEQUI,=1073763642/111971,"/ASBH-2""-WI-355081-FD1/B01",SCBRAN,,"/ASBH-3""-DPS-400408-BX1/B05"
1317,/ASBHA-T-3501,SCEQUI,=1073763642/111937,"/ASBH-8""-WI-355058-FD1/B02",SCBRAN,,"/ASBH-3""-DPS-400408-BX1/B09"
1320,/ASBHA-T-3501,SCEQUI,=1073763642/111943,"/ASBH-3""-WI-355038-FD1/B01",SCBRAN,,"/ASBH-3""-DPS-400408-BX1/B10"
1325,/ASBHA-T-3501,SCEQUI,=1073763642/111943,"/ASBH-3""-WI-355036-FD1/B01",SCBRAN,,"/ASBH-3""-DPS-400417-BX1/B01"
1327,/ASBHA-T-3501,SCEQUI,=1073763642/111937,"/ASBH-4""-WI-355057-FD1/B01",SCBRAN,,"/ASBH-3""-DPS-400417-BX1/B02"
1329,/ASBHA-T-3501,SCEQUI,=1073763642/111943,"/ASBH-2""-WI-355063-FD1/B01",SCBRAN,,"/ASBH-3""-DPS-400417-BX1/B03"
1333,/ASBHA-T-3501,SCEQUI,=1073763642/111943,"/ASBH-3""-WI-355053-FD1/B01",SCBRAN,,"/ASBH-3""-DPS-400417-BX1/B06"
1336,/ASBHA-T-3501,SCEQUI,=1073763642/111943,"/ASBH-3""-WI-355043-FD1/B02",SCBRAN,,"/ASBH-3""-DPS-400417-BX1/B07"
1347,/ASBHA-T-3501,SCEQUI,=1073763642/111961,"/ASBH-3""-WI-355039-FD1/B05",SCBRAN,,"/ASBH-6""-DPS-400403-BX1/B01"
1348,/ASBHA-T-3501,SCEQUI,=1073763642/111961,"/ASBH-3""-WI-355037-FD1/B01",SCBRAN,,"/ASBH-6""-DPS-400403-BX1/B02"
1349,/ASBHA-T-3501,SCEQUI,=1073763642/111961,"/ASBH-2""-WI-355094-FD1/B03",SCBRAN,,"/ASBH-6""-DPS-400407-BX1/B06"
1354,/ASBHA-T-3501,SCEQUI,=1073763642/111937,"/ASBH-4""-WI-355057-FD1/B03",SCBRAN,,/ASBHA-P-5001
1357,/ASBHA-T-3501,SCEQUI,=1073763642/111937,"/ASBH-2""-WI-355056-FD1/B01",SCBRAN,,"/ASBH-2""-DO-500209-AR1/B01"
1359,/ASBHA-T-3501,SCEQUI,=1073763642/111943,"/ASBH-3""-WI-355067-FD1/B01",SCBRAN,,"/ASBH-2""-DO-500409-AR1/B01"
1360,/ASBHA-T-3501,SCEQUI,=1073763642/111943,"/ASBH-2""-WI-355095-FD1/B01",SCBRAN,,"/ASBH-2""-DO-500410-AR1/B01"
1362,/ASBHA-T-3501,SCEQUI,=1073763642/111943,"/ASBH-0.25""-WI-355047-FD1/B01",SCBRAN,,"/ASBH-3""-DO-500405-AR1/B01"
1364,/ASBHA-T-3501,SCEQUI,=1073763642/111943,"/ASBH-2""-WI-355046-FD1/B01",SCBRAN,,"/ASBH-3""-DO-500405-AR1/B02"
1366,/ASBHA-T-3501,SCEQUI,=1073763642/111943,"/ASBH-3""-WI-355043-FD1/B03",SCBRAN,,"/ASBH-3""-DO-500405-AR1/B04"
1368,/ASBHA-T-3501,SCEQUI,=1073763642/111943,"/ASBH-3""-WI-355089-FD1/B01",SCBRAN,,"/ASBH-3""-DO-500405-AR1/B06"
1370,/ASBHA-T-3501,SCEQUI,=1073763642/111943,"/ASBH-3""-WI-355088-FD1/B01",SCBRAN,,"/ASBH-3""-DO-500405-AR1/B07"
1372,/ASBHA-T-3501,SCEQUI,=1073763642/111943,"/ASBH-3""-WI-355043-FD1/B01",SCBRAN,,"/ASBH-3""-DO-500406-AR1/B01"
1375,/ASBHA-T-3501,SCEQUI,=1073763642/111943,"/ASBH-2""-WI-355087-FD1/B01",SCBRAN,,"/ASBH-3""-DO-500406-AR1/B03"
1377,/ASBHA-T-3501,SCEQUI,=1073763642/111943,"/ASBH-2""-WI-355086-FD1/B01",SCBRAN,,"/ASBH-3""-DO-500406-AR1/B05"
1379,/ASBHA-T-3501,SCEQUI,=1073763642/111943,"/ASBH-2""-WI-355085-FD1/B01",SCBRAN,,"/ASBH-3""-DO-500406-AR1/B06"
1381,/ASBHA-T-3501,SCEQUI,=1073763642/111943,"/ASBH-2""-WI-355084-FD1/B01",SCBRAN,,"/ASBH-3""-DO-500407-AR1/B01"
1407,/ASBHA-T-3501,SCEQUI,=1073763642/111961,"/ASBH-3""-WI-355037-FD1/B02",SCBRAN,,"/ASBH-3""-DO-500407-AR1/B02"
1409,/ASBHA-T-3501,SCEQUI,=1073763642/111961,"/ASBH-2""-WI-355094-FD1/B02",SCBRAN,,"/ASBH-3""-DO-500408-AR1/B01"
1411,/ASBHA-T-3501,SCEQUI,=1073763642/111961,"/ASBH-2""-WI-355094-FD1/B01",SCBRAN,,"/ASBH-3""-DO-500408-AR1/B02"
1413,/ASBHA-T-3501,SCEQUI,=1073763642/111961,"/ASBH-0.375""-WI-355091-FD1/B01",SCBRAN,,/ASBHA-P-5002
1424,/ASBHA-T-3501,SCEQUI,=1073763642/111937,"/ASBH-2""-WI-355055-FD1/B01",SCBRAN,,"/ASBH-2""-DO-500409-AR1/B01"
1428,/ASBHA-T-3501,SCEQUI,=1073763642/111943,"/ASBH-2""-WI-355095-FD1/B02",SCBRAN,,"/ASBH-2""-DO-500410-AR1/B01"
1430,/ASBHA-T-3501,SCEQUI,=1073763642/111943,"/ASBH-0.375""-WI-355092-FD1/B01",SCBRAN,,"/ASBH-3""-DO-500405-AR1/B01"
1433,/ASBHA-T-3501,SCEQUI,=1073763642/111943,"/ASBH-2""-WI-355087-FD1/B02",SCBRAN,,"/ASBH-3""-DO-500405-AR1/B02"
1454,/ASBHA-P-3944,SCEQUI,/=1073763642/161378/N2,"/ASBH-1.5""-AA-392202-AH1/B01",SCBRAN,,"/ASBH-3""-DO-500405-AR1/B04"
1455,/ASBHA-P-3944,SCEQUI,/=1073763642/161378/N2,"/ASBH-1.5""-AA-392202-AH1/B05",SCBRAN,,"/ASBH-3""-DO-500405-AR1/B06"
1458,/ASBHA-P-3944,SCEQUI,/=1073763642/161378/N2,"/ASBH-1.5""-AA-392202-AH1/B02",SCBRAN,,"/ASBH-3""-DO-500405-AR1/B07"
1460,/ASBHA-P-3944,SCEQUI,/=1073763642/161378/N2,"/ASBH-1.5""-AA-392202-AH1/B06",SCBRAN,,"/ASBH-3""-DO-500408-AR1/B01"
1463,/ASBHA-P-3944,SCEQUI,/=1073763642/161378/N2,"/ASBH-1.5""-AA-392128-AH1/B01",SCBRAN,,"/ASBH-3""-DO-500408-AR1/B02"
1464,/ASBHA-P-3944,SCEQUI,/=1073763642/161378/N2,"/ASBH-1.5""-AA-392202-AH1/B04",SCBRAN,,/ASBHA-P-5003
1468,/ASBHA-P-3944,SCEQUI,/=1073763642/161378/N2,"/ASBH-1.5""-AA-392128-AH1/B02",SCBRAN,,"/ASBH-2""-DPS-500167-AX1/B01"
1473,/ASBHA-P-3944,SCEQUI,/=1073763642/161378/N2,"/ASBH-1.5""-AA-392154-AH1/B01",SCBRAN,,"/ASBH-2""-DPS-500175-AX2/B01"
1476,/ASBHA-P-3953,SCEQUI,=1073780026/36299,"/ASBH-3""-DO-392255-AS1/B02",SCBRAN,,"/ASBH-2""-DPS-500176-AX2/B01"
1477,/ASBHA-P-3953,SCEQUI,=1073780026/36299,"/ASBH-1""-DO-392265-AM1/B01",SCBRAN,,"/ASBH-2""-DPS-500186-AX1/B01"
1478,/ASBHA-P-3953,SCEQUI,=1073780026/36299,"/ASBH-4""-DO-392257-AT1/B01",SCBRAN,,"/ASBH-2""-DPS-500187-AX1/B01"
1479,/ASBHA-EP-3811,SCEQUI,/ASBHA-EP-3811/N3,"/ASBH-8""-GPS-381101-AD4/B01",SCBRAN,,"/ASBH-2""-DPS-500188-AX1/B01"
1480,/ASBHA-EP-3811,SCEQUI,/ASBHA-EP-3811/N2,"/ASBH-20""-GPS-381104-AD5/B01",SCBRAN,,"/ASBH-3""-DPS-500165-AX1/B01"
1481,/ASBHA-EP-3811,SCEQUI,/ASBHA-EP-3811/N6,"/ASBH-3""-GPS-381102-AD4/B01",SCBRAN,,"/ASBH-3""-DPS-500165-AX1/B03"
1482,/ASBHA-EP-3811,SCEQUI,/ASBHA-EP-3811/N11,"/ASBH-4""-GPS-381103-AD4/B01",SCBRAN,,"/ASBH-3""-DPS-500165-AX1/B04"
1487,/ASBHA-EP-3811,SCEQUI,/ASBHA-EP-3811/N2,"/ASBH-20""-GPS-381104-AD5/B11",SCBRAN,,"/ASBH-3""-DPS-500165-AX1/B05"
1489,/ASBHA-EP-3811,SCEQUI,/ASBHA-EP-3811/N2,"/ASBH-20""-GPS-381104-AD5/B06",SCBRAN,,"/ASBH-3""-DPS-500166-AX1/B01"
1491,/ASBHA-EP-3811,SCEQUI,/ASBHA-EP-3811/N2,"/ASBH-14""-GPS-381113-AD5/B01",SCBRAN,,"/ASBH-3""-DPS-500166-AX1/B02"
1493,/ASBHA-EP-3811,SCEQUI,/ASBHA-EP-3811/N2,"/ASBH-20""-GPS-381104-AD5/B07",SCBRAN,,"/ASBH-3""-DPS-500166-AX1/B03"
1496,/ASBHA-EP-3811,SCEQUI,/ASBHA-EP-3811/N6,"/ASBH-2""-GPS-384017-AD4/B01",SCBRAN,,"/ASBH-3""-DPS-500166-AX1/B04"
1500,/ASBHA-EP-3811,SCEQUI,/ASBHA-EP-3811/N3,"/ASBH-6""-GPS-380901-AD4/B01",SCBRAN,,"/ASBH-4""-DPS-500162-AX2/B01"
1501,/ASBHA-EP-3811,SCEQUI,/ASBHA-EP-3811/N3,"/ASBH-8""-GPS-383701-AD4/B01",SCBRAN,,"/ASBH-4""-DPS-500162-AX2/B02"
1502,/ASBHA-EP-3811,SCEQUI,/ASBHA-EP-3811/N3,"/ASBH-8""-GPS-381001-AD4/B01",SCBRAN,,"/ASBH-4""-DPS-500163-AX2/B01"
1503,/ASBHA-EP-3811,SCEQUI,/ASBHA-EP-3811/N3,"/ASBH-8""-GPS-381201-AD4/B01",SCBRAN,,"/ASBH-4""-DPS-500163-AX2/B04"
1504,/ASBHA-EP-3833,SCEQUI,/ASBHA-EP-3833/N2,"/ASBH-16""-WI-383304-FD4/B01",SCBRAN,,"/ASBH-4""-DPS-500163-AX2/B05"
1505,/ASBHA-EP-3833,SCEQUI,/ASBHA-EP-3833/N3,"/ASBH-6""-WI-383301-FD1/B01",SCBRAN,,"/ASBH-4""-DPS-500163-AX2/B06"
1506,/ASBHA-EP-3833,SCEQUI,/ASBHA-EP-3833/N9,"/ASBH-2""-WI-383303-FD1/B01",SCBRAN,,"/ASBH-4""-DPS-500164-AX2/B01"
1507,/ASBHA-EP-3833,SCEQUI,/ASBHA-EP-3833/N6,"/ASBH-3""-WI-383302-FD1/B01",SCBRAN,,"/ASBH-4""-DPS-500164-AX2/B04"
1508,/ASBHA-EP-3810,SCEQUI,/ASBHA-EP-3810/N3,"/ASBH-8""-GPS-381001-AD4/B01",SCBRAN,,"/ASBH-4""-DPS-500164-AX2/B05"
1509,/ASBHA-EP-3810,SCEQUI,/ASBHA-EP-3810/N2,"/ASBH-20""-GPS-381004-AD5/B01",SCBRAN,,"/ASBH-4""-DPS-500164-AX2/B06"
1510,/ASBHA-EP-3810,SCEQUI,/ASBHA-EP-3810/N6,"/ASBH-3""-GPS-381002-AD4/B01",SCBRAN,,/ASBHA-P-5004
1511,/ASBHA-EP-3810,SCEQUI,/ASBHA-EP-3810/N9,"/ASBH-4""-GPS-381003-AD4/B01",SCBRAN,,"/ASBH-2""-DPS-500167-AX1/B01"
1512,/ASBHA-EP-3810,SCEQUI,/ASBHA-EP-3810/N4,"/ASBH-2""-GPS-380057-AD1/B01",SCBRAN,,"/ASBH-2""-DPS-500175-AX2/B01"
1516,/ASBHA-EP-3810,SCEQUI,/ASBHA-EP-3810/N2,"/ASBH-16""-GPS-381013-AD5/B01",SCBRAN,,"/ASBH-2""-DPS-500186-AX1/B01"
1518,/ASBHA-EP-3810,SCEQUI,/ASBHA-EP-3810/N6,"/ASBH-2""-GPS-384014-AD4/B01",SCBRAN,,"/ASBH-2""-DPS-500187-AX1/B01"
1522,/ASBHA-EP-3810,SCEQUI,/ASBHA-EP-3810/N3,"/ASBH-6""-GPS-380901-AD4/B01",SCBRAN,,"/ASBH-2""-DPS-500188-AX1/B01"
1523,/ASBHA-EP-3810,SCEQUI,/ASBHA-EP-3810/N3,"/ASBH-8""-GPS-383701-AD4/B01",SCBRAN,,"/ASBH-3""-DPS-500165-AX1/B01"
1524,/ASBHA-EP-3810,SCEQUI,/ASBHA-EP-3810/N3,"/ASBH-8""-GPS-381201-AD4/B01",SCBRAN,,"/ASBH-3""-DPS-500165-AX1/B03"
1525,/ASBHA-EP-3810,SCEQUI,/ASBHA-EP-3810/N3,"/ASBH-8""-GPS-381101-AD4/B01",SCBRAN,,"/ASBH-3""-DPS-500165-AX1/B04"
1526,/ASBHA-FIL-5302,SCEQUI,/ASBHA-FIL-5302/N1,"/ASBH-36""-WS-530011-AR1/B06",SCBRAN,,"/ASBH-3""-DPS-500165-AX1/B05"
1527,/ASBHA-FIL-5302,SCEQUI,/ASBHA-FIL-5302/N1,"/ASBH-36""-WS-534001-AR1/B01",SCBRAN,,"/ASBH-4""-DPS-500162-AX2/B01"
1529,/ASBHA-FIL-5302,SCEQUI,/ASBHA-FIL-5302/N2,"/ASBH-36""-WS-534013-AR1/B02",SCBRAN,,"/ASBH-4""-DPS-500162-AX2/B02"
1530,/ASBHA-FIL-5302,SCEQUI,/ASBHA-FIL-5302/N2,"/ASBH-36""-WS-534013-AR1/B01",SCBRAN,,"/ASBH-4""-DPS-500163-AX2/B01"
1532,/ASBHA-FIL-5302,SCEQUI,/ASBHA-FIL-5302/N2,"/ASBH-36""-WS-534005-AR1/B01",SCBRAN,,"/ASBH-4""-DPS-500163-AX2/B04"
1533,/ASBHA-FIL-5302,SCEQUI,/ASBHA-FIL-5302/N2,"/ASBH-36""-WS-534005-AR1/B02",SCBRAN,,"/ASBH-4""-DPS-500163-AX2/B05"
1536,/ASBHA-T-3906,SCEQUI,/ASBHA-T-3906/N1,"/ASBH-2""-CB-390006-AS1/B01",SCBRAN,,"/ASBH-4""-DPS-500163-AX2/B06"
1537,/ASBHA-T-3906,SCEQUI,/ASBHA-T-3906/N5,"/ASBH-3""-CB-390031-AS1/B01",SCBRAN,,/ASBHA-T-1001
1538,/ASBHA-T-3906,SCEQUI,/ASBHA-T-3906/N4,"/ASBH-1""-CI-392072-IT1/B01",SCBRAN,,"/ASBH-2""-WP-100001-AR1/B01"
1539,/ASBHA-T-3906,SCEQUI,/ASBHA-T-3906/N2,"/ASBH-1""-CI-392073-IT1/B01",SCBRAN,,"/ASBH-2""-WP-100005-AR1/B01"
1540,/ASBHA-T-3906,SCEQUI,/ASBHA-T-3906/N4,"/ASBH-0.5""-CI-392080-IT1/B01",SCBRAN,,"/ASBH-2""-WP-100006-AR1/B01"
1542,/ASBHA-T-3906,SCEQUI,/ASBHA-T-3906/N4,"/ASBH-0.5""-CI-392079-IT1/B01",SCBRAN,,"/ASBH-2""-WP-100006-AR1/B02"
1543,/ASBHA-T-3906,SCEQUI,/ASBHA-T-3906/N2,"/ASBH-0.5""-CI-392075-IT1/B01",SCBRAN,,"/ASBH-2""-WP-100006-AR1/B03"
1544,/ASBHA-T-3906,SCEQUI,/ASBHA-T-3906/N2,"/ASBH-0.5""-CI-392116-IT1/B01",SCBRAN,,"/ASBH-2""-WP-100007-AR1/B01"
1546,/ASBHA-EP-3832,SCEQUI,/ASBHA-EP-3832/N2,"/ASBH-20""-WI-383204-FD4/B01",SCBRAN,,"/ASBH-2""-WP-100008-AR1/B01"
1547,/ASBHA-EP-3832,SCEQUI,/ASBHA-EP-3832/N3,"/ASBH-8""-WI-383201-FD1/B01",SCBRAN,,"/ASBH-2""-WP-100008-AR1/B02"
1548,/ASBHA-EP-3832,SCEQUI,/ASBHA-EP-3832/N9,"/ASBH-4""-WI-383203-FD1/B01",SCBRAN,,"/ASBH-2""-WP-100008-AR1/B04"
